Iteration,Loss
211,0.131136
212,0.131136
213,0.131138
214,0.131136
215,0.131135
216,0.131135
217,0.131135
218,0.131135
219,0.131135
220,0.131135
221,0.131135
222,0.131136
223,0.131135
224,0.131135
225,0.131135
226,0.131135
227,0.131135
228,0.131135
229,0.131135
230,0.131136
231,0.131135
232,0.131135
233,0.131136
234,0.131135
235,0.131135
236,0.131137
237,0.131136
238,0.131135
239,0.131135
240,0.131135
241,0.131135
242,0.131135
243,0.131136
244,0.131136
245,0.131136
246,0.131135
247,0.131136
248,0.131138
249,0.131137
250,0.131135
251,0.131135
252,0.131135
253,0.131135
254,0.131135
255,0.131135
256,0.131135
257,0.131136
258,0.131135
259,0.131135
260,0.131135
261,0.131135
262,0.131135
263,0.131135
264,0.131135
265,0.131135
266,0.131135
267,0.131135
268,0.131135
269,0.131135
270,0.131135
271,0.131135
272,0.131135
273,0.131135
274,0.131135
275,0.131135
276,0.131135
277,0.131135
278,0.131135
279,0.131135
280,0.131135
281,0.131135
282,0.131135
283,0.131135
284,0.131135
285,0.131135
286,0.131135
287,0.131135
288,0.131135
289,0.131135
290,0.131135
291,0.131135
292,0.131135
293,0.131135
294,0.131135
295,0.131135
296,0.131135
297,0.131135
298,0.131135
299,0.131135
300,0.131135
301,0.131135
302,0.131135
303,0.131135
304,0.131135
305,0.131135
306,0.131135
307,0.131135
308,0.131135
309,0.131135
310,0.131135
311,0.131135
312,0.131135
313,0.131135
314,0.131135
315,0.131135
316,0.131135
317,0.131135
318,0.131135
319,0.131135
320,0.131135
321,0.131135
322,0.131135
323,0.131135
324,0.131135
325,0.131135
326,0.131135
327,0.131135
328,0.131135
329,0.131135
330,0.131135
331,0.131135
332,0.131135
333,0.131135
334,0.131135
335,0.131135
336,0.131135
337,0.131135
338,0.131135
339,0.131135
340,0.131135
341,0.131135
342,0.131135
343,0.131135
344,0.131135
345,0.131135
346,0.131135
347,0.131135
348,0.131135
349,0.131135
350,0.131135
351,0.131135
352,0.131135
353,0.131135
354,0.131135
355,0.131135
356,0.131135
357,0.131135
358,0.131135
359,0.131135
360,0.131135
361,0.131135
362,0.131135
363,0.131135
364,0.131135
365,0.131135
366,0.131135
367,0.131135
368,0.131135
369,0.131135
370,0.131135
371,0.131135
372,0.131135
373,0.131135
374,0.131135
375,0.131135
376,0.131135
377,0.131135
378,0.131135
379,0.131135
380,0.131135
381,0.131135
382,0.131135
383,0.131135
384,0.131135
385,0.131135
386,0.131135
387,0.131135
388,0.131135
389,0.131135
390,0.131135
391,0.131135
392,0.131135
393,0.131135
394,0.131135
395,0.131135
396,0.131135
397,0.131135
398,0.131135
399,0.131135
400,0.131135
401,0.131135
402,0.131135
403,0.131135
404,0.131135
405,0.131135
406,0.131135
407,0.131135
408,0.131135
409,0.131135
410,0.131135
411,0.131135
412,0.131135
413,0.131135
414,0.131135
415,0.131135
416,0.131135
417,0.131135
418,0.131135
419,0.131135
420,0.131135
421,0.131135
422,0.131135
423,0.131135
424,0.131135
425,0.131135
426,0.131135
427,0.131135
428,0.131135
429,0.131135
430,0.131135
431,0.131135
432,0.131135
433,0.131135
434,0.131135
435,0.131135
436,0.131135
437,0.131135
438,0.131135
439,0.131135
440,0.131135
441,0.131135
442,0.131135
443,0.131135
444,0.131135
445,0.131135
446,0.131135
447,0.131135
448,0.131135
449,0.131135
450,0.131135
451,0.131135
452,0.131135
453,0.131135
454,0.131135
455,0.131135
456,0.131135
457,0.131135
458,0.131135
459,0.131135
460,0.131135
461,0.131135
462,0.131135
463,0.131135
464,0.131135
465,0.131135
466,0.131135
467,0.131135
468,0.131135
469,0.131135
470,0.131135
471,0.131135
472,0.131135
473,0.131135
474,0.131135
475,0.131135
476,0.131135
477,0.131135
478,0.131135
479,0.131135
480,0.131135
481,0.131135
482,0.131135
483,0.131135
484,0.131135
485,0.131135
486,0.131135
487,0.131135
488,0.131135
489,0.131135
490,0.131135
491,0.131135
492,0.131135
493,0.131135
494,0.131135
495,0.131135
496,0.131135
497,0.131135
498,0.131135
499,0.131135
500,0.131135
