Iteration,Loss
303,0.131486
304,0.131486
305,0.131486
306,0.131486
307,0.131486
308,0.131486
309,0.131486
310,0.131486
311,0.131486
312,0.131486
313,0.131486
314,0.131486
315,0.131486
316,0.131486
317,0.131486
318,0.131486
319,0.131486
320,0.131486
321,0.131486
322,0.131486
323,0.131486
324,0.131486
325,0.131486
326,0.131486
327,0.131486
328,0.131486
329,0.131486
330,0.131486
331,0.131486
332,0.131486
333,0.131486
334,0.131486
335,0.131486
336,0.131486
337,0.131486
338,0.131486
339,0.131486
340,0.131486
341,0.131486
342,0.131486
343,0.131486
344,0.131486
345,0.131486
346,0.131486
347,0.131486
348,0.131486
349,0.131486
350,0.131486
351,0.131486
352,0.131486
353,0.131486
354,0.131486
355,0.131486
356,0.131486
357,0.131486
358,0.131486
359,0.131486
360,0.131486
361,0.131486
362,0.131486
363,0.131486
364,0.131486
365,0.131486
366,0.131486
367,0.131486
368,0.131486
369,0.131486
370,0.131486
371,0.131486
372,0.131486
373,0.131486
374,0.131486
375,0.131486
376,0.131486
377,0.131486
378,0.131486
379,0.131486
380,0.131486
381,0.131486
382,0.131486
383,0.131486
384,0.131486
385,0.131486
386,0.131486
387,0.131486
388,0.131486
389,0.131486
390,0.131486
391,0.131486
392,0.131486
393,0.131486
394,0.131486
395,0.131486
396,0.131486
397,0.131486
398,0.131486
399,0.131486
400,0.131486
401,0.131486
402,0.131486
403,0.131486
404,0.131486
405,0.131486
406,0.131486
407,0.131486
408,0.131486
409,0.131486
410,0.131486
411,0.131486
412,0.131486
413,0.131486
414,0.131486
415,0.131486
416,0.131486
417,0.131486
418,0.131486
419,0.131486
420,0.131486
421,0.131486
422,0.131486
423,0.131486
424,0.131486
425,0.131486
426,0.131486
427,0.131486
428,0.131486
429,0.131486
430,0.131486
431,0.131486
